region_type,region,date,statistic,num_people
country,Latvia (Country),2020-03-03,deaths,0
country,Latvia (Country),2020-03-03,recovered,0
country,Latvia (Country),2020-03-04,active,1
country,Latvia (Country),2020-03-04,confirmed,1
country,Latvia (Country),2020-03-04,deaths,0
country,Latvia (Country),2020-03-04,recovered,0
country,Latvia (Country),2020-03-05,active,1
country,Latvia (Country),2020-03-05,confirmed,1
country,Latvia (Country),2020-03-05,deaths,0
country,Latvia (Country),2020-03-05,recovered,0
country,Latvia (Country),2020-03-06,active,1
country,Latvia (Country),2020-03-06,confirmed,1
country,Latvia (Country),2020-03-06,deaths,0
country,Latvia (Country),2020-03-06,recovered,0
country,Latvia (Country),2020-03-07,active,1
country,Latvia (Country),2020-03-07,confirmed,1
country,Latvia (Country),2020-03-07,deaths,0
country,Latvia (Country),2020-03-07,recovered,0
country,Latvia (Country),2020-03-08,active,2
country,Latvia (Country),2020-03-08,confirmed,2
country,Latvia (Country),2020-03-08,deaths,0
country,Latvia (Country),2020-03-08,recovered,0
country,Latvia (Country),2020-03-09,active,6
country,Latvia (Country),2020-03-09,confirmed,6
country,Latvia (Country),2020-03-09,deaths,0
country,Latvia (Country),2020-03-09,recovered,0
country,Latvia (Country),2020-03-10,active,7
country,Latvia (Country),2020-03-10,confirmed,8
country,Latvia (Country),2020-03-10,deaths,0
country,Latvia (Country),2020-03-10,recovered,1
country,Latvia (Country),2020-03-11,active,9
country,Latvia (Country),2020-03-11,confirmed,10
country,Latvia (Country),2020-03-11,deaths,0
country,Latvia (Country),2020-03-11,recovered,1
country,Latvia (Country),2020-03-12,active,9
country,Latvia (Country),2020-03-12,confirmed,10
country,Latvia (Country),2020-03-12,deaths,0
country,Latvia (Country),2020-03-12,recovered,1
country,Latvia (Country),2020-03-13,active,16
country,Latvia (Country),2020-03-13,confirmed,17
country,Latvia (Country),2020-03-13,deaths,0
country,Latvia (Country),2020-03-13,recovered,1
country,Latvia (Country),2020-03-14,active,25
country,Latvia (Country),2020-03-14,confirmed,26
country,Latvia (Country),2020-03-14,deaths,0
country,Latvia (Country),2020-03-14,recovered,1
country,Latvia (Country),2020-03-15,active,29
country,Latvia (Country),2020-03-15,confirmed,30
country,Latvia (Country),2020-03-15,deaths,0
country,Latvia (Country),2020-03-15,recovered,1
country,Lebanon (Country),2020-02-21,active,1
country,Lebanon (Country),2020-02-21,confirmed,1
country,Lebanon (Country),2020-02-21,deaths,0
country,Lebanon (Country),2020-02-21,recovered,0
country,Lebanon (Country),2020-02-22,active,1
country,Lebanon (Country),2020-02-22,confirmed,1
country,Lebanon (Country),2020-02-22,deaths,0
country,Lebanon (Country),2020-02-22,recovered,0
country,Lebanon (Country),2020-02-23,active,1
country,Lebanon (Country),2020-02-23,confirmed,1
country,Lebanon (Country),2020-02-23,deaths,0
country,Lebanon (Country),2020-02-23,recovered,0
country,Lebanon (Country),2020-02-24,active,1
country,Lebanon (Country),2020-02-24,confirmed,1
country,Lebanon (Country),2020-02-24,deaths,0
country,Lebanon (Country),2020-02-24,recovered,0
country,Lebanon (Country),2020-02-25,active,1
country,Lebanon (Country),2020-02-25,confirmed,1
country,Lebanon (Country),2020-02-25,deaths,0
country,Lebanon (Country),2020-02-25,recovered,0
country,Lebanon (Country),2020-02-26,active,2
country,Lebanon (Country),2020-02-26,confirmed,2
country,Lebanon (Country),2020-02-26,deaths,0
country,Lebanon (Country),2020-02-26,recovered,0
country,Lebanon (Country),2020-02-27,active,2
country,Lebanon (Country),2020-02-27,confirmed,2
country,Lebanon (Country),2020-02-27,deaths,0
country,Lebanon (Country),2020-02-27,recovered,0
country,Lebanon (Country),2020-02-28,active,2
country,Lebanon (Country),2020-02-28,confirmed,2
country,Lebanon (Country),2020-02-28,deaths,0
country,Lebanon (Country),2020-02-28,recovered,0
country,Lebanon (Country),2020-02-29,active,4
country,Lebanon (Country),2020-02-29,confirmed,4
country,Lebanon (Country),2020-02-29,deaths,0
country,Lebanon (Country),2020-02-29,recovered,0
country,Lebanon (Country),2020-03-01,active,10
country,Lebanon (Country),2020-03-01,confirmed,10
country,Lebanon (Country),2020-03-01,deaths,0
country,Lebanon (Country),2020-03-01,recovered,0
country,Lebanon (Country),2020-03-02,active,13
country,Lebanon (Country),2020-03-02,confirmed,13
country,Lebanon (Country),2020-03-02,deaths,0
country,Lebanon (Country),2020-03-02,recovered,0
country,Lebanon (Country),2020-03-03,active,13
country,Lebanon (Country),2020-03-03,confirmed,13
country,Lebanon (Country),2020-03-03,deaths,0
country,Lebanon (Country),2020-03-03,recovered,0
country,Lebanon (Country),2020-03-04,active,12
country,Lebanon (Country),2020-03-04,confirmed,13
country,Lebanon (Country),2020-03-04,deaths,0
country,Lebanon (Country),2020-03-04,recovered,1
country,Lebanon (Country),2020-03-05,active,15
country,Lebanon (Country),2020-03-05,confirmed,16
country,Lebanon (Country),2020-03-05,deaths,0
country,Lebanon (Country),2020-03-05,recovered,1
country,Lebanon (Country),2020-03-06,active,21
country,Lebanon (Country),2020-03-06,confirmed,22
country,Lebanon (Country),2020-03-06,deaths,0
country,Lebanon (Country),2020-03-06,recovered,1
country,Lebanon (Country),2020-03-07,active,21
country,Lebanon (Country),2020-03-07,confirmed,22
country,Lebanon (Country),2020-03-07,deaths,0
country,Lebanon (Country),2020-03-07,recovered,1
country,Lebanon (Country),2020-03-08,active,31
country,Lebanon (Country),2020-03-08,confirmed,32
country,Lebanon (Country),2020-03-08,deaths,0
country,Lebanon (Country),2020-03-08,recovered,1
country,Lebanon (Country),2020-03-09,active,31
country,Lebanon (Country),2020-03-09,confirmed,32
country,Lebanon (Country),2020-03-09,deaths,0
country,Lebanon (Country),2020-03-09,recovered,1
country,Lebanon (Country),2020-03-10,active,39
country,Lebanon (Country),2020-03-10,confirmed,41
country,Lebanon (Country),2020-03-10,deaths,1
country,Lebanon (Country),2020-03-10,recovered,1
country,Lebanon (Country),2020-03-11,active,57
country,Lebanon (Country),2020-03-11,confirmed,61
country,Lebanon (Country),2020-03-11,deaths,3
country,Lebanon (Country),2020-03-11,recovered,1
country,Lebanon (Country),2020-03-12,active,57
country,Lebanon (Country),2020-03-12,confirmed,61
country,Lebanon (Country),2020-03-12,deaths,3
country,Lebanon (Country),2020-03-12,recovered,1
country,Lebanon (Country),2020-03-13,active,73
country,Lebanon (Country),2020-03-13,confirmed,77
country,Lebanon (Country),2020-03-13,deaths,3
country,Lebanon (Country),2020-03-13,recovered,1
country,Lebanon (Country),2020-03-14,active,89
country,Lebanon (Country),2020-03-14,confirmed,93
country,Lebanon (Country),2020-03-14,deaths,3
country,Lebanon (Country),2020-03-14,recovered,1
country,Lebanon (Country),2020-03-15,active,106
country,Lebanon (Country),2020-03-15,confirmed,110
country,Lebanon (Country),2020-03-15,deaths,3
country,Lebanon (Country),2020-03-15,recovered,1
country,Liechtenstein (Country),2020-03-04,active,1
country,Liechtenstein (Country),2020-03-04,confirmed,1
country,Liechtenstein (Country),2020-03-04,deaths,0
country,Liechtenstein (Country),2020-03-04,recovered,0
country,Liechtenstein (Country),2020-03-05,active,1
country,Liechtenstein (Country),2020-03-05,confirmed,1
country,Liechtenstein (Country),2020-03-05,deaths,0
country,Liechtenstein (Country),2020-03-05,recovered,0
country,Liechtenstein (Country),2020-03-06,active,1
country,Liechtenstein (Country),2020-03-06,confirmed,1
country,Liechtenstein (Country),2020-03-06,deaths,0
country,Liechtenstein (Country),2020-03-06,recovered,0
country,Liechtenstein (Country),2020-03-07,active,1
country,Liechtenstein (Country),2020-03-07,confirmed,1
country,Liechtenstein (Country),2020-03-07,deaths,0
country,Liechtenstein (Country),2020-03-07,recovered,0
country,Liechtenstein (Country),2020-03-08,active,1
country,Liechtenstein (Country),2020-03-08,confirmed,1
country,Liechtenstein (Country),2020-03-08,deaths,0
country,Liechtenstein (Country),2020-03-08,recovered,0
country,Liechtenstein (Country),2020-03-09,active,1
country,Liechtenstein (Country),2020-03-09,confirmed,1
country,Liechtenstein (Country),2020-03-09,deaths,0
country,Liechtenstein (Country),2020-03-09,recovered,0
country,Liechtenstein (Country),2020-03-10,active,1
country,Liechtenstein (Country),2020-03-10,confirmed,1
country,Liechtenstein (Country),2020-03-10,deaths,0
country,Liechtenstein (Country),2020-03-10,recovered,0
country,Liechtenstein (Country),2020-03-11,active,1
country,Liechtenstein (Country),2020-03-11,confirmed,1
country,Liechtenstein (Country),2020-03-11,deaths,0
country,Liechtenstein (Country),2020-03-11,recovered,0
country,Liechtenstein (Country),2020-03-12,active,1
country,Liechtenstein (Country),2020-03-12,confirmed,1
country,Liechtenstein (Country),2020-03-12,deaths,0
country,Liechtenstein (Country),2020-03-12,recovered,0
country,Liechtenstein (Country),2020-03-13,active,1
country,Liechtenstein (Country),2020-03-13,confirmed,1
country,Liechtenstein (Country),2020-03-13,deaths,0
country,Liechtenstein (Country),2020-03-13,recovered,0
country,Liechtenstein (Country),2020-03-14,active,4
country,Liechtenstein (Country),2020-03-14,confirmed,4
country,Liechtenstein (Country),2020-03-14,deaths,0
country,Liechtenstein (Country),2020-03-14,recovered,0
country,Liechtenstein (Country),2020-03-15,active,4
country,Liechtenstein (Country),2020-03-15,confirmed,4
country,Liechtenstein (Country),2020-03-15,deaths,0
country,Liechtenstein (Country),2020-03-15,recovered,0
country,Lithuania (Country),2020-02-28,active,1
country,Lithuania (Country),2020-02-28,confirmed,1
country,Lithuania (Country),2020-02-28,deaths,0
country,Lithuania (Country),2020-02-28,recovered,0
country,Lithuania (Country),2020-02-29,active,1
country,Lithuania (Country),2020-02-29,confirmed,1
country,Lithuania (Country),2020-02-29,deaths,0
country,Lithuania (Country),2020-02-29,recovered,0
country,Lithuania (Country),2020-03-01,active,1
country,Lithuania (Country),2020-03-01,confirmed,1
country,Lithuania (Country),2020-03-01,deaths,0
country,Lithuania (Country),2020-03-01,recovered,0
country,Lithuania (Country),2020-03-02,active,1
country,Lithuania (Country),2020-03-02,confirmed,1
country,Lithuania (Country),2020-03-02,deaths,0
country,Lithuania (Country),2020-03-02,recovered,0
country,Lithuania (Country),2020-03-03,active,1
country,Lithuania (Country),2020-03-03,confirmed,1
country,Lithuania (Country),2020-03-03,deaths,0
country,Lithuania (Country),2020-03-03,recovered,0
country,Lithuania (Country),2020-03-04,active,1
country,Lithuania (Country),2020-03-04,confirmed,1
country,Lithuania (Country),2020-03-04,deaths,0
country,Lithuania (Country),2020-03-04,recovered,0
country,Lithuania (Country),2020-03-05,active,1
country,Lithuania (Country),2020-03-05,confirmed,1
country,Lithuania (Country),2020-03-05,deaths,0
country,Lithuania (Country),2020-03-05,recovered,0
country,Lithuania (Country),2020-03-06,active,1
country,Lithuania (Country),2020-03-06,confirmed,1
country,Lithuania (Country),2020-03-06,deaths,0
country,Lithuania (Country),2020-03-06,recovered,0
country,Lithuania (Country),2020-03-07,active,1
country,Lithuania (Country),2020-03-07,confirmed,1
country,Lithuania (Country),2020-03-07,deaths,0
country,Lithuania (Country),2020-03-07,recovered,0
country,Lithuania (Country),2020-03-08,active,1
country,Lithuania (Country),2020-03-08,confirmed,1
country,Lithuania (Country),2020-03-08,deaths,0
country,Lithuania (Country),2020-03-08,recovered,0
country,Lithuania (Country),2020-03-09,active,1
country,Lithuania (Country),2020-03-09,confirmed,1
country,Lithuania (Country),2020-03-09,deaths,0
country,Lithuania (Country),2020-03-09,recovered,0
country,Lithuania (Country),2020-03-10,active,1
country,Lithuania (Country),2020-03-10,confirmed,1
country,Lithuania (Country),2020-03-10,deaths,0
country,Lithuania (Country),2020-03-10,recovered,0
country,Lithuania (Country),2020-03-11,active,3
country,Lithuania (Country),2020-03-11,confirmed,3
country,Lithuania (Country),2020-03-11,deaths,0
country,Lithuania (Country),2020-03-11,recovered,0
country,Lithuania (Country),2020-03-12,active,3
country,Lithuania (Country),2020-03-12,confirmed,3
country,Lithuania (Country),2020-03-12,deaths,0
country,Lithuania (Country),2020-03-12,recovered,0
country,Lithuania (Country),2020-03-13,active,6
country,Lithuania (Country),2020-03-13,confirmed,6
country,Lithuania (Country),2020-03-13,deaths,0
country,Lithuania (Country),2020-03-13,recovered,0
country,Lithuania (Country),2020-03-14,active,8
country,Lithuania (Country),2020-03-14,confirmed,8
country,Lithuania (Country),2020-03-14,deaths,0
country,Lithuania (Country),2020-03-14,recovered,0
country,Lithuania (Country),2020-03-15,active,11
country,Lithuania (Country),2020-03-15,confirmed,12
country,Lithuania (Country),2020-03-15,deaths,0
country,Lithuania (Country),2020-03-15,recovered,1
country,Luxembourg (Country),2020-02-29,active,1
country,Luxembourg (Country),2020-02-29,confirmed,1
country,Luxembourg (Country),2020-02-29,deaths,0
country,Luxembourg (Country),2020-02-29,recovered,0
country,Luxembourg (Country),2020-03-01,active,1
country,Luxembourg (Country),2020-03-01,confirmed,1
country,Luxembourg (Country),2020-03-01,deaths,0
country,Luxembourg (Country),2020-03-01,recovered,0
country,Luxembourg (Country),2020-03-02,active,1
country,Luxembourg (Country),2020-03-02,confirmed,1
country,Luxembourg (Country),2020-03-02,deaths,0
country,Luxembourg (Country),2020-03-02,recovered,0
country,Luxembourg (Country),2020-03-03,active,1
country,Luxembourg (Country),2020-03-03,confirmed,1
country,Luxembourg (Country),2020-03-03,deaths,0
country,Luxembourg (Country),2020-03-03,recovered,0
country,Luxembourg (Country),2020-03-04,active,1
country,Luxembourg (Country),2020-03-04,confirmed,1
country,Luxembourg (Country),2020-03-04,deaths,0
country,Luxembourg (Country),2020-03-04,recovered,0
country,Luxembourg (Country),2020-03-05,active,1
country,Luxembourg (Country),2020-03-05,confirmed,1
country,Luxembourg (Country),2020-03-05,deaths,0
country,Luxembourg (Country),2020-03-05,recovered,0
country,Luxembourg (Country),2020-03-06,active,2
country,Luxembourg (Country),2020-03-06,confirmed,2
country,Luxembourg (Country),2020-03-06,deaths,0
country,Luxembourg (Country),2020-03-06,recovered,0
country,Luxembourg (Country),2020-03-07,active,2
country,Luxembourg (Country),2020-03-07,confirmed,2
country,Luxembourg (Country),2020-03-07,deaths,0
country,Luxembourg (Country),2020-03-07,recovered,0
country,Luxembourg (Country),2020-03-08,active,3
country,Luxembourg (Country),2020-03-08,confirmed,3
country,Luxembourg (Country),2020-03-08,deaths,0
country,Luxembourg (Country),2020-03-08,recovered,0
country,Luxembourg (Country),2020-03-09,active,3
country,Luxembourg (Country),2020-03-09,confirmed,3
country,Luxembourg (Country),2020-03-09,deaths,0
country,Luxembourg (Country),2020-03-09,recovered,0
country,Luxembourg (Country),2020-03-10,active,5
country,Luxembourg (Country),2020-03-10,confirmed,5
country,Luxembourg (Country),2020-03-10,deaths,0
country,Luxembourg (Country),2020-03-10,recovered,0
country,Luxembourg (Country),2020-03-11,active,7
country,Luxembourg (Country),2020-03-11,confirmed,7
country,Luxembourg (Country),2020-03-11,deaths,0
country,Luxembourg (Country),2020-03-11,recovered,0
country,Luxembourg (Country),2020-03-12,active,19
country,Luxembourg (Country),2020-03-12,confirmed,19
country,Luxembourg (Country),2020-03-12,deaths,0
country,Luxembourg (Country),2020-03-12,recovered,0
country,Luxembourg (Country),2020-03-13,active,34
country,Luxembourg (Country),2020-03-13,confirmed,34
country,Luxembourg (Country),2020-03-13,deaths,0
country,Luxembourg (Country),2020-03-13,recovered,0
country,Luxembourg (Country),2020-03-14,active,50
country,Luxembourg (Country),2020-03-14,confirmed,51
country,Luxembourg (Country),2020-03-14,deaths,1
country,Luxembourg (Country),2020-03-14,recovered,0
